ID,Datetime,Selected,Probability,Median Return Rate,Expected Undelayed Return Rate (random trend),Expected Actual Return Rate (random trend),Matched Trend Count,Interrupted Trend,Interrupted Trend Undelayed Return Rate,Interrupted Trend Actual Return Rate,Hit Rate (after first 30 mins),MDD (all the time),Undelayed Fund Remaining (commns. and fees deducted),Fund Remaining (commns. and fees deducted),Commns. and Fees (2 contracts),yFin Minute Delay,Close Price 1,Close Price 2,Close Price 3,Close Price 4,Close Price 5,Close Price 6,Close Price 7,Close Price 8,Close Price 9,Close Price 10,Close Price 11,Close Price 12
128,2017-01-11 09:29:00 EST,3,0.8,0.0007,0.0016,0.0017,10,true,0.0011336154776299453,0.0013653740630821482,0.0079,0.0006,10049.458,10059.458,0.542,1,233.75742208881437,233.73677761101794,233.84,233.89161119449105,233.88128895559285,233.8296777611018,233.85032223889823,233.87096671669462,233.9432223889821,234.00515582237134,233.98451134457494,234.01238138960008
128,2017-02-15 05:32:00 EST,3,0.8,0.0007,0.0016,0.0017,10,true,0.0011336154776299453,0.0013653740630821482,0.0079,0.0006,10049.458,10059.458,0.542,1,233.83,233.849,233.871,233.9,233.86,233.85,233.9,233.916,233.89,233.88,233.86,233.865
128,2017-06-08 11:55:00 EDT,3,0.8,0.0007,0.0016,0.0017,10,true,0.0011336154776299453,0.0013653740630821482,0.0079,0.0006,10049.458,10059.458,0.542,1,233.77286798179057,233.73930197268587,233.77286798179057,233.8112291350531,233.77766312594838,233.74409711684368,234.24279210925644,234.27156297420333,234.23320182094082,234.21402124430955,234.20443095599393,234.15647951441576
128,2017-11-30 07:04:00 EST,3,0.8,0.0007,0.0016,0.0017,10,true,0.0011336154776299453,0.0013653740630821482,0.0079,0.0006,10049.458,10059.458,0.542,1,233.84883615477628,233.81349153567112,233.84883615477628,233.8841807738815,233.9195253929867,233.9460338573156,234.0078869407497,233.99021463119712,234.105084643289,234.1492654171705,234.18461003627567,234.2199546553809
128,2019-03-08 09:19:00 EST,3,0.8,0.0007,0.0016,0.0017,10,true,0.0011336154776299453,0.0013653740630821482,0.0079,0.0006,10049.458,10059.458,0.542,1,233.90849694262386,233.8798994690784,233.8742484713119,233.93418329610782,233.93418329610782,233.95995527077,234.00987241770716,233.99411812090366,234.00268023873164,234.0338463476255,234.05405294569954,234.01124235655962
128,2019-05-06 10:15:00 EDT,3,0.8,0.0007,0.0016,0.0017,10,true,0.0011336154776299453,0.0013653740630821482,0.0079,0.0006,10049.458,10059.458,0.542,1,233.82397642786174,233.80506861273852,233.85602357213827,233.8720471442766,233.92011786069142,233.94415321889883,233.95617089800254,233.9361414328297,233.924123753726,233.83198821393088,233.80795285572344,233.84
128,2019-06-18 08:44:00 EDT,3,0.8,0.0007,0.0016,0.0017,10,true,0.0011336154776299453,0.0013653740630821482,0.0079,0.0006,10049.458,10059.458,0.542,1,233.79206559617356,233.8080437307824,233.70418585582507,233.71065700034166,233.72815305773833,233.74812572599933,233.79206559617356,233.76010932695596,233.71057710966863,233.6882077212163,233.6882077212163,233.69619678852067
128,2019-11-06 10:15:00 EST,3,0.8,0.0007,0.0016,0.0017,10,true,0.0011336154776299453,0.0013653740630821482,0.0079,0.0006,10049.458,10059.458,0.542,1,233.81334939759034,233.83238554216865,233.817156626506,233.83512674698792,233.84380722891567,233.851421686747,233.89931662650602,233.9009156626506,233.8590361445783,233.88187951807225,233.84761445783133,233.84761445783133
128,2021-11-19 08:56:00 EST,3,0.8,0.0007,0.0016,0.0017,10,true,0.0011336154776299453,0.0013653740630821482,0.0079,0.0006,10049.458,10059.458,0.542,1,233.82007201141954,233.86490998572555,233.85992798858044,233.90476596288642,233.92469395146688,233.87985597716087,233.92469395146688,233.9496039371924,233.92469395146688,233.90974796003152,233.94462194004728,233.92469395146688
128,2024-07-08 13:33:00 EDT,3,0.8,0.0007,0.0016,0.0017,10,true,0.0011336154776299453,0.0013653740630821482,0.0079,0.0006,10049.458,10059.458,0.542,1,233.85710428422155,233.84842575577417,233.86527726732248,233.87370302309662,233.88844809570136,233.92004467985444,233.93693832018164,233.95374770295106,233.9411090692898,233.9116189240803,233.89266097358845,233.89476741253202
