ID,Datetime,Selected,Probability,Median Return Rate,Expected Undelayed Return Rate (random trend),Expected Actual Return Rate (random trend),Matched Trend Count,Interrupted Trend,Interrupted Trend Undelayed Return Rate,Interrupted Trend Actual Return Rate,Hit Rate (after first 30 mins),MDD (all the time),Undelayed Fund Remaining (commns. and fees deducted),Fund Remaining (commns. and fees deducted),Commns. and Fees (2 contracts),yFin Minute Delay,Close Price 1,Close Price 2,Close Price 3,Close Price 4,Close Price 5,Close Price 6,Close Price 7,Close Price 8
212,2017-01-19 06:11:00 EST,2,1.0,0.0006,0.0005,0.0005,4,true,0.0007891576599759914,0.00026458241657195425,0.0048,0.0,10034.458,10009.458,0.542,1,226.22,226.235,226.19,226.29,226.27,226.32,226.27,226.35
212,2018-05-14 10:22:00 EDT,2,1.0,0.0006,0.0005,0.0005,4,true,0.0007891576599759914,0.00026458241657195425,0.0048,0.0,10034.458,10009.458,0.542,1,226.19339621256603,226.26811325601878,226.26396230916032,226.3097057435408,226.35113219318845,226.4092454492073,226.42584923664123,226.4507549177921
212,2019-08-20 08:46:00 EDT,2,1.0,0.0006,0.0005,0.0005,4,true,0.0007891576599759914,0.00026458241657195425,0.0048,0.0,10034.458,10009.458,0.542,1,226.27977621890548,226.24880768570938,226.24880768570938,226.26433075999313,226.272092297135,226.38851535426318,226.2798538342769,226.32254228855723
212,2021-06-09 08:01:00 EDT,2,1.0,0.0006,0.0005,0.0005,4,true,0.0007891576599759914,0.00026458241657195425,0.0048,0.0,10034.458,10009.458,0.542,1,226.16984200248535,226.22606319900586,226.2394491981774,226.24480359784604,226.23511213444584,226.22975773477722,226.22606319900586,226.22338599917154
284,2016-10-31 09:41:00 EDT,2,0.75,0.0006,-0.0002,-0.0002,8,true,-0.0002105263157896144,-0.00010320141727242235,0.0071,0.0004,10028.916,10008.916,0.542,1,226.4112792555691,226.37936037221542,226.32722619607102,226.4112792555691,226.39531981389223,226.4165990694614,226.4165990694614,226.4431981389228
284,2017-01-19 05:38:00 EST,2,0.75,0.0006,-0.0002,-0.0002,8,true,-0.0002105263157896144,-0.00010320141727242235,0.0071,0.0004,10028.916,10008.916,0.542,1,226.3630127551358,226.38300330688705,226.42298441038952,226.43297968626513,226.40799149657607,226.4019943310507,226.43297968626513,226.44297496214074
284,2017-01-19 07:23:00 EST,2,0.75,0.0006,-0.0002,-0.0002,8,true,-0.0002105263157896144,-0.00010320141727242235,0.0071,0.0004,10028.916,10008.916,0.542,1,226.38,226.329,226.29,226.335,226.32,226.33,226.35,226.37
284,2017-01-23 08:32:00 EST,2,0.75,0.0006,-0.0002,-0.0002,8,true,-0.0002105263157896144,-0.00010320141727242235,0.0071,0.0004,10028.916,10008.916,0.542,1,226.37495947382405,226.39,226.42008105235183,226.50029719195675,226.62062140136413,226.71086455841967,226.79609420674993,226.76099964567277
284,2017-01-27 06:58:00 EST,2,0.75,0.0006,-0.0002,-0.0002,8,true,-0.0002105263157896144,-0.00010320141727242235,0.0071,0.0004,10028.916,10008.916,0.542,1,226.39,226.4987652865129,226.4987652865129,226.50865303983227,226.4789897798742,226.53831629979035,226.52842854647096,226.5679795597484
284,2017-03-13 09:16:00 EDT,2,0.75,0.0006,-0.0002,-0.0002,8,true,-0.0002105263157896144,-0.00010320141727242235,0.0071,0.0004,10028.916,10008.916,0.542,1,226.39,226.39953221052627,226.36616947368418,226.36140336842104,226.32804063157892,226.34233894736838,226.35663726315786,226.33757284210523
284,2017-05-04 11:16:00 EDT,2,0.75,0.0006,-0.0002,-0.0002,8,true,-0.0002105263157896144,-0.00010320141727242235,0.0071,0.0004,10028.916,10008.916,0.542,1,226.39949144725807,226.4374572362904,226.4659315780647,226.4849144725809,226.4564401308066,226.45738927553242,226.4849144725809,226.4754230253228
284,2019-11-18 04:57:00 EST,2,0.75,0.0006,-0.0002,-0.0002,8,true,-0.0002105263157896144,-0.00010320141727242235,0.0071,0.0004,10028.916,10008.916,0.542,1,226.43363583796457,226.419090558643,226.48832608821354,226.5063622345722,226.57181599151914,226.5354527932153,226.5267256256224,226.5318164733849
507,2017-01-20 04:36:00 EST,2,0.875,0.0005,0.0006,0.0,8,true,0.0008264048883099665,0.000026223945402225512,0.006,0.0005,10063.374,10008.374,0.542,1,227.135,227.194,227.14,227.15,227.225,227.214,227.15,227.11
507,2020-08-05 05:37:00 EDT,2,0.875,0.0005,0.0006,0.0,8,true,0.0008264048883099665,0.000026223945402225512,0.006,0.0005,10063.374,10008.374,0.542,1,227.06447334922026,227.05762601429825,227.0781680190643,227.05762601429825,226.98230533015598,227.0507786793762,227.11240469367442,227.11925202859643
507,2020-11-23 04:37:00 EST,2,0.875,0.0005,0.0006,0.0,8,true,0.0008264048883099665,0.000026223945402225512,0.006,0.0005,10063.374,10008.374,0.542,1,226.95791235772816,226.95696016667137,227.06582734416514,227.02139176151462,226.99600000000004,227.04678352302923,227.10708895662634,227.1166108671943
507,2022-02-04 08:08:00 EST,2,0.875,0.0005,0.0006,0.0,8,true,0.0008264048883099665,0.000026223945402225512,0.006,0.0005,10063.374,10008.374,0.542,1,226.9833837842645,226.99095351370582,227.07674378070746,227.16253404770904,227.08179026700165,227.1019762121785,226.93796540761656,227.00775831306555
507,2022-06-06 06:07:00 EDT,2,0.875,0.0005,0.0006,0.0,8,true,0.0008264048883099665,0.000026223945402225512,0.006,0.0005,10063.374,10008.374,0.542,1,227.1105205045045,226.8978395675676,226.93055971171174,226.92510635435437,226.95237314114118,227.04508021621623,227.04508021621623,226.9987266786787
507,2022-10-20 06:10:00 EDT,2,0.875,0.0005,0.0006,0.0,8,true,0.0008264048883099665,0.000026223945402225512,0.006,0.0005,10063.374,10008.374,0.542,1,227.19791150763922,227.2039670178653,227.32630055778608,227.21925871035543,227.08775015494058,226.97654896715258,227.23760874134354,227.06328344695643
507,2022-10-24 07:56:00 EDT,2,0.875,0.0005,0.0006,0.0,8,true,0.0008264048883099665,0.000026223945402225512,0.006,0.0005,10063.374,10008.374,0.542,1,226.9659756626634,226.95396592772872,227.00200486746735,227.0440389397387,227.03202920480402,227.10408761441198,226.92994645785942,226.8879123855881
507,2023-03-03 04:36:00 EST,2,0.875,0.0005,0.0006,0.0,8,true,0.0008264048883099665,0.000026223945402225512,0.006,0.0005,10063.374,10008.374,0.542,1,227.00736912751677,227.05284563758389,227.1040067114094,227.0080512751678,226.97326174496644,226.97326174496644,227.18359060402682,227.14095637583893
