ID,Datetime,Selected,Probability,Median Return Rate,Expected Undelayed Return Rate (random trend),Expected Actual Return Rate (random trend),Matched Trend Count,Interrupted Trend,Interrupted Trend Undelayed Return Rate,Interrupted Trend Actual Return Rate,Hit Rate (after first 30 mins),MDD (all the time),Undelayed Fund Remaining (commns. and fees deducted),Fund Remaining (commns. and fees deducted),Commns. and Fees (2 contracts),yFin Minute Delay,Close Price 1,Close Price 2,Close Price 3,Close Price 4,Close Price 5,Close Price 6,Close Price 7,Close Price 8,Close Price 9,Close Price 10
514,2016-10-12 11:33:00 EDT,3,0.8,0.0008,0.0011,0.0005,15,true,0.001076627814445573,0.0007393895461478806,0.002,0.0012,10094.458,10064.458,0.542,1,446.7736380658147,446.69,446.4453586574919,446.5436333848242,446.7004547582268,446.69,446.7736380658147,446.96182371389784,446.8990951645368,447.1709188784347
514,2016-11-01 08:11:00 EDT,3,0.8,0.0008,0.0011,0.0005,15,true,0.001076627814445573,0.0007393895461478806,0.002,0.0012,10094.458,10064.458,0.542,1,446.5209513222007,446.4892546951133,446.54208240692554,446.61604120346277,446.5632134916505,446.1405917971522,446.3307715596764,446.3645812952363,446.2356816784143,446.2039850513269
514,2018-09-17 06:55:00 EDT,3,0.8,0.0008,0.0011,0.0005,15,true,0.001076627814445573,0.0007393895461478806,0.002,0.0012,10094.458,10064.458,0.542,1,446.7362332240814,446.64376677591855,446.56671140244947,446.64376677591855,446.69,446.6591778506123,446.7362332240814,446.8595218216318,446.8980495083664,446.81328859755047
514,2020-05-12 07:48:00 EDT,3,0.8,0.0008,0.0011,0.0005,15,true,0.001076627814445573,0.0007393895461478806,0.002,0.0012,10094.458,10064.458,0.542,1,446.56765688657606,446.5217782190421,446.62882844328806,446.81341361566643,447.0723222294498,446.92703978225893,446.98102368105725,447.0111506727379,447.2099582320518,447.2864226779418
514,2020-08-14 11:26:00 EDT,3,0.8,0.0008,0.0011,0.0005,15,true,0.001076627814445573,0.0007393895461478806,0.002,0.0012,10094.458,10064.458,0.542,1,446.69,446.9160509629982,447.0224278867621,447.102210579585,446.9160509629982,446.7564855773524,446.9825365403506,446.8096740392343,446.8083443276873,446.82297115470476
514,2021-03-16 08:26:00 EDT,3,0.8,0.0008,0.0011,0.0005,15,true,0.001076627814445573,0.0007393895461478806,0.002,0.0012,10094.458,10064.458,0.542,1,446.7700339920609,446.55022232372454,446.4655666504319,446.6798548460768,446.7305806156929,446.81512356505306,447.0405714300135,447.0405714300135,447.15893155911766,447.04620762663745
514,2021-06-09 11:32:00 EDT,3,0.8,0.0008,0.0011,0.0005,15,true,0.001076627814445573,0.0007393895461478806,0.002,0.0012,10094.458,10064.458,0.542,1,446.9124235310855,446.9812689097548,447.00245210319156,446.9071277327263,446.9211086403945,446.8329865556978,446.8487680348082,446.93360672452224,446.8594655474937,446.80650756390196
514,2021-06-22 11:53:00 EDT,3,0.8,0.0008,0.0011,0.0005,15,true,0.001076627814445573,0.0007393895461478806,0.002,0.0012,10094.458,10064.458,0.542,1,446.72695361342556,446.84837262896656,447.01202434556524,447.03314069609405,446.92755894344975,446.8747680671276,446.65304638657454,446.72695361342556,446.9697916445075,447.2337460261183
514,2021-08-26 06:53:00 EDT,3,0.8,0.0008,0.0011,0.0005,15,true,0.001076627814445573,0.0007393895461478806,0.002,0.0012,10094.458,10064.458,0.542,1,446.945,446.74,446.61,446.84,446.82,446.81,446.92,446.92,446.55,446.355
514,2023-03-06 06:29:00 EST,3,0.8,0.0008,0.0011,0.0005,15,true,0.001076627814445573,0.0007393895461478806,0.002,0.0012,10094.458,10064.458,0.542,1,446.6240662746931,446.7009889542178,446.7174723855445,446.6790110457822,446.6570331373465,446.7284613397623,446.750439248198,446.8921967576078,446.7614282024158,446.9317569927919
