ID,Datetime,Selected,Probability,Median Return Rate,Expected Undelayed Return Rate (random trend),Expected Actual Return Rate (random trend),Matched Trend Count,Interrupted Trend,Interrupted Trend Undelayed Return Rate,Interrupted Trend Actual Return Rate,Hit Rate (after first 30 mins),MDD (all the time),Undelayed Fund Remaining (commns. and fees deducted),Fund Remaining (commns. and fees deducted),Commns. and Fees (2 contracts),yFin Minute Delay,Close Price 1,Close Price 2,Close Price 3,Close Price 4,Close Price 5,Close Price 6,Close Price 7,Close Price 8,Close Price 9,Close Price 10
13,2016-06-16 05:42:00 EDT,2,0.8333,0.0012,0.0019,0.002,6,true,0.0012589284531083287,0.0016472515878656036,0.0769,0.0017,10049.458,10064.458,0.542,1,206.33,206.35,206.385,206.34,206.23,206.14,206.17,206.22,206.271,206.21
13,2018-10-18 09:27:00 EDT,2,0.8333,0.0012,0.0019,0.002,6,true,0.0012589284531083287,0.0016472515878656036,0.0769,0.0017,10049.458,10064.458,0.542,1,206.39234732755182,206.57201422402846,206.42229181029793,206.42229181029793,206.4447501723575,206.65436155158028,206.57950034471497,206.2725693965674,206.48218077579014,206.36988896549224
13,2021-09-28 05:47:00 EDT,2,0.8333,0.0012,0.0019,0.002,6,true,0.0012589284531083287,0.0016472515878656036,0.0769,0.0017,10049.458,10064.458,0.542,1,206.07942294094838,206.192358643341,206.19000581620784,206.07001163241569,205.94766462149033,205.82531761056498,205.82531761056498,205.77120258650186,206.008838126953,205.86296284469586
13,2022-12-06 05:08:00 EST,2,0.8333,0.0012,0.0019,0.002,6,true,0.0012589284531083287,0.0016472515878656036,0.0769,0.0017,10049.458,10064.458,0.542,1,206.08623644251628,206.19863860162437,206.33081521464968,206.22673914140142,206.28918478535036,206.1382744791404,206.21372963224536,206.24235055238864,206.10236823386975,206.133070675478
13,2022-12-22 07:26:00 EST,2,0.8333,0.0012,0.0019,0.002,6,true,0.0012589284531083287,0.0016472515878656036,0.0769,0.0017,10049.458,10064.458,0.542,1,206.23618213381747,206.1815022329415,206.10495037171518,206.05027047083922,205.9901225798757,205.9955905699633,206.06880695723618,205.98738858483188,205.91903870873693,205.91275052013623
13,2023-05-24 05:38:00 EDT,2,0.8333,0.0012,0.0019,0.002,6,true,0.0012589284531083287,0.0016472515878656036,0.0769,0.0017,10049.458,10064.458,0.542,1,206.29748225272124,206.29497870326549,206.22738286796024,206.18231897775672,206.2724467581637,206.25246843350683,206.19673942262185,206.17731187884522,206.1508743965925,206.0571415049692
30,2016-06-16 05:59:00 EDT,2,0.8,0.0005,0.0003,0.0003,10,true,0.0011946848713884595,0.0013165192762661084,0.0667,0.0017,10093.916,10113.916,0.542,1,205.95,205.901,205.83,205.87,205.76,205.83,205.82,205.77,205.8,205.88
30,2018-02-01 08:48:00 EST,2,0.8,0.0005,0.0003,0.0003,10,true,0.0011946848713884595,0.0013165192762661084,0.0667,0.0017,10093.916,10113.916,0.542,1,205.96229509067726,206.03889354278834,206.02795090677247,206.0461886334656,206.00606563474074,205.925819637291,205.88934418390483,205.78721291442335,205.80180309577787,205.71426200765092
30,2018-04-16 10:10:00 EDT,2,0.8,0.0005,0.0003,0.0003,10,true,0.0011946848713884595,0.0013165192762661084,0.0667,0.0017,10093.916,10113.916,0.542,1,206.0165687007212,206.0627452262621,206.07813740144238,205.97808826277043,205.99348043795078,205.9242156496394,205.9496127386869,205.94730391240986,205.9703921751803,205.99348043795078
30,2018-05-24 06:32:00 EDT,2,0.8,0.0005,0.0003,0.0003,10,true,0.0011946848713884595,0.0013165192762661084,0.0667,0.0017,10093.916,10113.916,0.542,1,205.8716164873826,205.8791278320133,205.8108428808252,205.84119174801992,205.87154061521457,205.94741278320134,205.91713978817464,206.03087216798676,206.1370173310002,206.15226763676552
