ID,Datetime,Selected,Probability,Median Return Rate,Expected Undelayed Return Rate (random trend),Expected Actual Return Rate (random trend),Matched Trend Count,Interrupted Trend,Interrupted Trend Undelayed Return Rate,Interrupted Trend Actual Return Rate,Hit Rate (after first 30 mins),MDD (all the time),Undelayed Fund Remaining (commns. and fees deducted),Fund Remaining (commns. and fees deducted),Commns. and Fees (2 contracts),yFin Minute Delay,Close Price 1,Close Price 2,Close Price 3,Close Price 4,Close Price 5,Close Price 6,Close Price 7,Close Price 8,Close Price 9,Close Price 10,Close Price 11,Close Price 12
30,2017-04-05 10:54:00 EDT,3,0.8333,-0.0009,-0.0027,-0.0032,6,true,-0.001112317593156592,-0.0019239524706001665,0.0323,0.001,9939.458,9889.458,0.542,1,292.0685566027746,292.1056698083237,292.20463835645455,292.20463835645455,292.1304119453564,292.11804087684004,292.08092767129097,292.0871132055491,292.2417515620036,292.17989621942183,292.3530911786509,292.2751534469978
30,2017-08-18 05:33:00 EDT,3,0.8333,-0.0009,-0.0027,-0.0032,6,true,-0.001112317593156592,-0.0019239524706001665,0.0323,0.001,9939.458,9889.458,0.542,1,291.9297108612381,292.11014456938096,291.90565303348575,292.00188434449524,292.03797108612383,291.86956629185715,291.70116149759053,291.66507475596194,291.65304584208576,291.7252193253429,291.7973928086001,291.77934943778575
30,2018-10-03 10:38:00 EDT,3,0.8333,-0.0009,-0.0027,-0.0032,6,true,-0.001112317593156592,-0.0019239524706001665,0.0323,0.001,9939.458,9889.458,0.542,1,292.21,292.2,292.2,292.08,292.01,291.989,292.04,292.04,291.925,291.86,292.05,291.86
30,2020-02-07 09:03:00 EST,3,0.8333,-0.0009,-0.0027,-0.0032,6,true,-0.001112317593156592,-0.0019239524706001665,0.0323,0.001,9939.458,9889.458,0.542,1,292.0763908551462,292.1643603723004,291.9796243862767,292.0587969517154,292.08518780686165,292.1027817102925,291.9092487725534,291.9180457242688,291.9620304828459,291.8300762071147,291.8564670622609,291.7597005933914
30,2022-12-22 07:24:00 EST,3,0.8333,-0.0009,-0.0027,-0.0032,6,true,-0.001112317593156592,-0.0019239524706001665,0.0323,0.001,9939.458,9889.458,0.542,1,291.9185121428004,291.8295644746948,291.72514764691863,291.6478018485659,291.53951773087215,291.4621719325194,291.37709155433146,291.3848261341667,291.488392158161,291.37322426441375,291.2765420164729,291.26764724966233
30,2024-07-19 11:30:00 EDT,3,0.8333,-0.0009,-0.0027,-0.0032,6,true,-0.001112317593156592,-0.0019239524706001665,0.0323,0.001,9939.458,9889.458,0.542,1,291.94107469366594,291.95701498239777,291.8666866795841,291.9756119859182,292.0101492781705,291.94107469366594,291.9251344049341,291.8773135387387,291.8720001091614,291.88262696831595,291.99952241901593,292.02608956690233
31,2017-02-16 05:57:00 EST,3,0.8,-0.0014,-0.0014,-0.0014,10,true,-0.0014031005099071497,-0.0014373716632444078,0.0625,0.0017,9858.916,9808.916,0.542,1,292.1912797898693,292.2349602801743,292.3472815409584,292.4221623814812,292.43339450755957,292.29736098060994,292.20375992995645,292.19627184590416,292.2873768685402,292.2599205603485,292.1912797898693,292.010317758606
31,2018-02-27 09:50:00 EST,3,0.8,-0.0014,-0.0014,-0.0014,10,true,-0.0014031005099071497,-0.0014373716632444078,0.0625,0.0017,9858.916,9808.916,0.542,1,292.13581888735763,292.23119460361204,292.3901541307028,292.33716762167256,292.27358381083627,292.3583622252846,292.6656839776601,292.6868785812722,292.6974758830782,292.62329477043585,292.5173217523754,292.3583622252846
31,2018-10-03 10:39:00 EDT,3,0.8,-0.0014,-0.0014,-0.0014,10,true,-0.0014031005099071497,-0.0014373716632444078,0.0625,0.0017,9858.916,9808.916,0.542,1,292.2,292.2,292.08,292.01,291.989,292.04,292.04,291.925,291.86,292.05,291.86,291.8
31,2018-10-11 09:46:00 EDT,3,0.8,-0.0014,-0.0014,-0.0014,10,true,-0.0014031005099071497,-0.0014373716632444078,0.0625,0.0017,9858.916,9808.916,0.542,1,292.21,292.0722700409702,292.17821616330076,292.13583771436856,291.81799934737677,291.669674776114,291.500160980385,291.51075559261807,291.69086400058006,291.8391885718429,291.81799934737677,291.7862155106776
