ID,Datetime,Selected,Probability,Median Return Rate,Expected Undelayed Return Rate (random trend),Expected Actual Return Rate (random trend),Matched Trend Count,Interrupted Trend,Interrupted Trend Undelayed Return Rate,Interrupted Trend Actual Return Rate,Hit Rate (after first 30 mins),MDD (all the time),Undelayed Fund Remaining (commns. and fees deducted),Fund Remaining (commns. and fees deducted),Commns. and Fees (2 contracts),yFin Minute Delay,Close Price 1,Close Price 2,Close Price 3,Close Price 4,Close Price 5,Close Price 6,Close Price 7,Close Price 8,Close Price 9,Close Price 10,Close Price 11,Close Price 12
515,2019-05-13 07:40:00 EDT,3,1.0,-0.001,-0.0005,-0.0,9,true,-0.0014592560354317677,0.00025397803856032445,0.002,0.0,9869.458,10019.458,0.542,1,446.7542424242424,446.62707070707063,447.0154213383838,447.08806818181813,446.7701388888889,446.6509154040404,446.95294823232325,446.84962121212124,446.5475883838384,446.59527777777777,446.59527777777777,446.32503787878784
515,2019-05-16 11:54:00 EDT,3,1.0,-0.001,-0.0005,-0.0,9,true,-0.0014592560354317677,0.00025397803856032445,0.002,0.0,9869.458,10019.458,0.542,1,447.12393047988724,447.1005917216411,447.23284468503596,447.3728772345129,447.4117751649232,447.51290978398987,447.6373831613027,443.980977702738,444.41663452333296,444.66558127795867,444.93008720474836,444.6033445893022
515,2021-08-26 06:54:00 EDT,3,1.0,-0.001,-0.0005,-0.0,9,true,-0.0014592560354317677,0.00025397803856032445,0.002,0.0,9869.458,10019.458,0.542,1,446.74,446.61,446.84,446.82,446.81,446.92,446.92,446.55,446.355,446.44,446.43,446.48
515,2022-03-30 07:03:00 EDT,3,1.0,-0.001,-0.0005,-0.0,9,true,-0.0014592560354317677,0.00025397803856032445,0.002,0.0,9869.458,10019.458,0.542,1,446.9741492206352,446.7993510608926,446.7992538968238,446.65350779364763,446.5077616904715,446.46403785951867,446.2502769081936,446.17740385660557,446.07052338094303,445.7207327333203,445.96364290528055,446.1385382290919
515,2022-04-12 10:33:00 EDT,3,1.0,-0.001,-0.0005,-0.0,9,true,-0.0014592560354317677,0.00025397803856032445,0.002,0.0,9869.458,10019.458,0.542,1,446.4762905799745,446.33363988692327,446.8889586563013,447.0978400282692,447.03670401696155,447.0468933521795,447.0672720226154,446.84820131542955,446.65969861389755,446.92462132956416,446.7412132956411,446.52723725606427
515,2022-09-06 10:49:00 EDT,3,1.0,-0.001,-0.0005,-0.0,9,true,-0.0014592560354317677,0.00025397803856032445,0.002,0.0,9869.458,10019.458,0.542,1,446.94499999999994,447.1852868590153,446.71615537236625,446.70471314098455,446.67038644683953,446.29279281124394,446.85346214894645,447.19306757635485,447.0479800824351,446.8191354548014,446.71626979468004,446.71958804178075
515,2023-01-18 07:58:00 EST,3,1.0,-0.001,-0.0005,-0.0,9,true,-0.0014592560354317677,0.00025397803856032445,0.002,0.0,9869.458,10019.458,0.542,1,446.9904374015148,446.7291723428049,446.8314064962131,446.7291723428049,447.0301951278402,446.82004714583445,446.6629473300971,446.4451885833376,446.5587820871245,446.2861576780359,446.2293609261424,446.0930487215981
515,2023-10-20 09:56:00 EDT,3,1.0,-0.001,-0.0005,-0.0,9,true,-0.0014592560354317677,0.00025397803856032445,0.002,0.0,9869.458,10019.458,0.542,1,447.1242969063407,446.9766406305307,447.20867192108926,447.20867192108926,447.4196094579607,447.36687507374285,447.33523444321213,447.166484413715,447.07156252212286,447.0821093989664,447.0082812610614,446.8184374778771
515,2024-07-18 14:33:00 EDT,3,1.0,-0.001,-0.0005,-0.0,9,true,-0.0014592560354317677,0.00025397803856032445,0.002,0.0,9869.458,10019.458,0.542,1,446.9377208840247,446.9700725105816,446.913457164107,446.7840506578792,446.70317159148686,446.6506001983319,446.3473036993606,446.5413325796359,446.6789078715692,446.5495013653415,446.5251567663573,446.52523764542383
536,2016-05-26 05:35:00 EDT,3,0.72,0.0008,0.0044,0.0045,25,true,0.0052503007984832555,0.004610914064121673,0.0038,0.0015,10333.916,10428.916,0.542,1,447.3586606248509,447.1025881230623,447.05990937276414,446.84651562127357,446.76115812067735,447.1025881230623,447.16447231099454,447.14740081087524,446.9638821845934,447.15593656093483,447.33732124970186,447.2092849988075
536,2016-06-23 11:49:00 EDT,3,0.72,0.0008,0.0044,0.0045,25,true,0.0052503007984832555,0.004610914064121673,0.0038,0.0015,10333.916,10428.916,0.542,1,447.4118911726268,447.3906303908756,447.72017250801946,447.6670205536414,447.6989117262682,447.8583675894024,447.8604936675775,447.87962837115356,447.96467149815845,448.04971462516335,448.03908423428777,448.19854009742187
