ID,Datetime,Selected,Probability,Median Return Rate,Expected Undelayed Return Rate (random trend),Expected Actual Return Rate (random trend),Matched Trend Count,Interrupted Trend,Interrupted Trend Undelayed Return Rate,Interrupted Trend Actual Return Rate,Hit Rate (after first 30 mins),MDD (all the time),Undelayed Fund Remaining (commns. and fees deducted),Fund Remaining (commns. and fees deducted),Commns. and Fees (2 contracts),yFin Minute Delay,Close Price 1,Close Price 2,Close Price 3,Close Price 4,Close Price 5,Close Price 6,Close Price 7,Close Price 8,Close Price 9,Close Price 10,Close Price 11,Close Price 12
65,2016-09-30 07:37:00 EDT,2,1.0,0.0006,0.0006,0.0001,5,true,0.000598742640455069,0.00002390417385827571,0.0152,0.0,10029.458,9999.458,0.542,1,263.1006962083776,263.1006962083776,263.0763924167552,262.91841777120953,262.95487345864314,262.85765829215353,262.93056966702073,262.98525319817116,262.95122788989977,263.02778483351034,263.0399367293216,262.99132914607674
65,2017-06-26 06:05:00 EDT,2,1.0,0.0006,0.0006,0.0001,5,true,0.000598742640455069,0.00002390417385827571,0.0152,0.0,10029.458,9999.458,0.542,1,263.125,263.20043103448273,263.1799568965517,263.1681034482758,263.1465517241379,263.1519396551724,263.06034482758616,263.00969827586204,263.10344827586204,263.1368534482758,263.09806034482756,263.0872844827586
65,2018-12-10 09:14:00 EST,2,1.0,0.0006,0.0006,0.0001,5,true,0.000598742640455069,0.00002390417385827571,0.0152,0.0,10029.458,9999.458,0.542,1,263.0,262.89,263.03,262.8,262.7,262.46,262.65,262.512,262.36,262.79,262.93,262.8
65,2019-07-15 05:38:00 EDT,2,1.0,0.0006,0.0006,0.0001,5,true,0.000598742640455069,0.00002390417385827571,0.0152,0.0,10029.458,9999.458,0.542,1,263.0549803745468,263.0462279213652,263.0987426404551,263.1425049063633,263.16438603931744,263.1425049063633,263.1600098127266,263.1862671722716,263.1162475468184,263.02872301500184,262.9980894288661,262.96745584273026
65,2023-09-19 10:51:00 EDT,2,1.0,0.0006,0.0006,0.0001,5,true,0.000598742640455069,0.00002390417385827571,0.0152,0.0,10029.458,9999.458,0.542,1,263.07305696333765,262.92447848318216,262.9779667360381,263.00471086246614,262.98349385549994,262.9660804576257,262.97202359683195,262.9926462898775,262.90070592635726,262.7640137246142,262.75212744620177,262.758070585408
85,2018-03-26 08:15:00 EDT,2,1.0,0.0023,0.0023,0.0026,4,true,0.002844661180534338,0.0019291930953057041,0.0233,0.0,10178.916,10098.916,0.542,1,264.02063962379566,263.97018274965586,263.93990862517205,263.95,263.8188121272366,263.8692690013763,263.9096345006881,264.1921929958709,264.07109649793546,264.0610051231075,264.11146199724726,264.27292399449453
85,2018-12-10 09:34:00 EST,2,1.0,0.0023,0.0023,0.0026,4,true,0.002844661180534338,0.0019291930953057041,0.0233,0.0,10178.916,10098.916,0.542,1,263.87,264.19,264.08,264.03,264.09,264.23,263.929,264.015,263.87,263.99,264.13,264.11
85,2022-05-24 11:37:00 EDT,2,1.0,0.0023,0.0023,0.0026,4,true,0.002844661180534338,0.0019291930953057041,0.0233,0.0,10178.916,10098.916,0.542,1,264.04385603982524,264.32073135730974,264.56006425886414,264.5131362389515,264.23760172203595,264.39568210911307,264.700848318602,264.3790561820583,264.0706050111754,264.7075523214467,264.345536167835,264.565293381083
85,2023-01-04 06:32:00 EST,2,1.0,0.0023,0.0023,0.0026,4,true,0.002844661180534338,0.0019291930953057041,0.0233,0.0,10178.916,10098.916,0.542,1,264.3417089744591,264.4379181962561,264.34858106173033,264.34858106173033,264.5616157671379,264.52732405165455,264.5994122471296,264.5272553307818,264.6715691634773,264.75403421073185,264.74029003618944,264.7334179489182
111,2018-12-10 10:00:00 EST,2,1.0,0.0017,0.0017,0.0016,4,true,0.0017279389858787836,0.001454930796485138,0.0268,0.0,10268.374,10173.374,0.542,1,263.3,263.18,263.32,263.33,263.33,263.16,263.235,263.41,263.42,263.47,263.545,263.475
