ID,Datetime,Selected,Probability,Median Return Rate,Expected Undelayed Return Rate (random trend),Expected Actual Return Rate (random trend),Matched Trend Count,Interrupted Trend,Interrupted Trend Undelayed Return Rate,Interrupted Trend Actual Return Rate,Hit Rate (after first 30 mins),MDD (all the time),Undelayed Fund Remaining (commns. and fees deducted),Fund Remaining (commns. and fees deducted),Commns. and Fees (2 contracts),yFin Minute Delay,Close Price 1,Close Price 2,Close Price 3,Close Price 4,Close Price 5,Close Price 6,Close Price 7,Close Price 8,Close Price 9,Close Price 10,Close Price 11,Close Price 12
35,2018-04-27 08:55:00 EDT,3,0.7143,0.0011,0.0001,0.0003,7,false,0.0,0.0,0.0286,0.0013,10004.458,10024.458,0.542,1,400.63530607651904,400.96570217554387,400.81552213053254,400.860576144036,400.860576144036,400.9056301575393,400.96570217554387,400.7854861215303,400.860576144036,400.8755941485371,400.7854861215303,400.93566616654164
35,2020-02-03 08:01:00 EST,3,0.7143,0.0011,0.0001,0.0003,7,false,0.0,0.0,0.0286,0.0013,10004.458,10024.458,0.542,1,400.42930029244263,400.2937244882253,400.23209912267197,400.343024780668,400.24442419578264,400.306049561336,400.19512390333995,400.0718731722333,400.0718731722333,400.0596713498538,400.0348979529013,399.8747952531937
35,2020-08-06 09:57:00 EDT,3,0.7143,0.0011,0.0001,0.0003,7,false,0.0,0.0,0.0286,0.0013,10004.458,10024.458,0.542,1,400.30793857756674,400.28375769958836,400.3273073405246,400.38,400.4822574441873,400.7288783389922,400.8130903518524,400.8612115020582,400.84918121450676,400.8704748234728,400.8487000030047,400.80106006430094
35,2021-02-22 08:03:00 EST,3,0.7143,0.0011,0.0001,0.0003,7,false,0.0,0.0,0.0286,0.0013,10004.458,10024.458,0.542,1,400.30275726357223,400.25126210595363,400.2152154956207,400.2255145271444,400.1894679168114,400.2615611374774,400.30275726357223,400.2615611374774,400.1791688852877,400.25126210595363,400.3439533896671,400.35528232434314
35,2023-01-24 08:23:00 EST,3,0.7143,0.0011,0.0001,0.0003,7,false,0.0,0.0,0.0286,0.0013,10004.458,10024.458,0.542,1,400.27,400.17,400.3318,400.29,400.2,400.2857,400.37,400.49,400.4,400.38,400.56,400.47
35,2023-05-08 10:35:00 EDT,3,0.7143,0.0011,0.0001,0.0003,7,false,0.0,0.0,0.0286,0.0013,10004.458,10024.458,0.542,1,400.42848859177445,400.43711956111025,400.4527328876616,400.4478840284842,400.38969771835485,400.3848488591774,400.36060456329017,400.5264355471588,400.51683480598746,400.4963726202587,400.467279465194,400.4089961778811
35,2024-02-14 10:54:00 EST,3,0.7143,0.0011,0.0001,0.0003,7,false,0.0,0.0,0.0286,0.0013,10004.458,10024.458,0.542,1,400.38658755195314,400.3223187524103,400.6115283503531,400.338385952296,400.51520548703826,400.5593099507246,400.5311923509245,401.2702835456672,401.3425859451529,401.4148883446386,401.58359394343853,401.5554763436386
141,2016-08-04 07:16:00 EDT,3,0.7143,-0.0005,0.0003,0.0002,7,true,0.0004100975120751105,0.00029776901257288997,0.0145,0.0022,10033.916,10043.916,0.542,1,400.6374098890943,400.61889186691315,400.58185582255084,400.6374098890943,400.70222296672824,400.78555406654345,400.859626155268,400.78555406654345,400.6929639556377,400.58185582255084,400.6929639556377,400.65592791127546
141,2016-08-23 06:10:00 EDT,3,0.7143,-0.0005,0.0003,0.0002,7,true,0.0004100975120751105,0.00029776901257288997,0.0145,0.0022,10033.916,10043.916,0.542,1,400.73,400.7117401804429,400.82129909778547,400.8760785564568,400.7847794586713,400.82129909778547,400.8760785564568,400.8943383760139,400.8943383760139,400.8943383760139,400.629570992436,400.8395589173426
141,2018-06-26 11:44:00 EDT,3,0.7143,-0.0005,0.0003,0.0002,7,true,0.0004100975120751105,0.00029776901257288997,0.0145,0.0022,10033.916,10043.916,0.542,1,400.74473109583516,400.65634452082503,400.4353780832997,400.27333602911455,400.2438738374445,400.12602507076434,400.10392842701185,399.860865345734,400.02290739991923,400.0081763040842,400.02290739991923,400.08183178325925
