ID,Datetime,Selected,Probability,Median Return Rate,Expected Undelayed Return Rate (random trend),Expected Actual Return Rate (random trend),Matched Trend Count,Interrupted Trend,Interrupted Trend Undelayed Return Rate,Interrupted Trend Actual Return Rate,Hit Rate (after first 30 mins),MDD (all the time),Undelayed Fund Remaining (commns. and fees deducted),Fund Remaining (commns. and fees deducted),Commns. and Fees (2 contracts),yFin Minute Delay,Close Price 1,Close Price 2,Close Price 3,Close Price 4,Close Price 5,Close Price 6,Close Price 7,Close Price 8
43,2017-07-18 06:02:00 EDT,2,1.0,0.0006,0.0007,0.0008,5,true,0.000016854311332709973,0.00009180881731894054,0.0227,0.0,9999.458,10004.458,0.542,1,272.28,272.28,272.2466759138381,272.2577839425587,272.174473727154,272.26889197127934,272.23334627937334,272.19113577023495
43,2018-06-26 10:06:00 EDT,2,1.0,0.0006,0.0007,0.0008,5,true,0.000016854311332709973,0.00009180881731894054,0.0227,0.0,9999.458,10004.458,0.542,1,272.305,272.26,272.25,272.16,272.15,272.15,272.14,272.13
43,2019-07-08 07:58:00 EDT,2,1.0,0.0006,0.0007,0.0008,5,true,0.000016854311332709973,0.00009180881731894054,0.0227,0.0,9999.458,10004.458,0.542,1,272.3121236432279,272.30753455133816,272.29376727566904,272.28458909188964,272.28,272.215752713544,272.10561450819114,272.091847232522
43,2021-01-22 07:59:00 EST,2,1.0,0.0006,0.0007,0.0008,5,true,0.000016854311332709973,0.00009180881731894054,0.0227,0.0,9999.458,10004.458,0.542,1,272.3013012751975,272.2893015568362,272.18769447414394,272.2942008501317,272.26665120087614,272.28710042506583,272.24449787467074,272.15219234881476
43,2021-09-23 11:09:00 EDT,2,1.0,0.0006,0.0007,0.0008,5,true,0.000016854311332709973,0.00009180881731894054,0.0227,0.0,9999.458,10004.458,0.542,1,272.2738681199891,272.21261063868116,272.1389667597513,272.07764795964323,272.1205711197189,272.07764795964323,272.0469885595892,272.083779839654
118,2016-11-04 09:31:00 EDT,2,1.0,0.0006,0.0006,0.0008,8,true,0.0007155464389638803,0.0007912211030633747,0.0168,0.0,10033.916,10043.916,0.542,1,271.8870295282164,271.9453966512426,271.9907933024853,271.97782283070165,272.0297047178361,272.0426751896198,272.09455707675426,272.0751013690788
118,2017-08-23 11:54:00 EDT,2,1.0,0.0006,0.0006,0.0008,8,true,0.0007155464389638803,0.0007912211030633747,0.0168,0.0,10033.916,10043.916,0.542,1,271.9388872997711,271.9222213141549,271.9222213141549,271.9,271.84444671461256,271.76667211507026,271.72222948676034,272.18887708401434
118,2017-09-22 06:59:00 EDT,2,1.0,0.0006,0.0006,0.0008,8,true,0.0007155464389638803,0.0007912211030633747,0.0168,0.0,10033.916,10043.916,0.542,1,271.93274588518665,271.92073906061825,271.9545764753111,271.9927800080289,271.99823765556,271.9873223604978,271.9545764753111,271.9764070654356
118,2017-11-13 05:42:00 EST,2,1.0,0.0006,0.0006,0.0008,8,true,0.0007155464389638803,0.0007912211030633747,0.0168,0.0,10033.916,10043.916,0.542,1,271.9105416198193,271.9390039933315,271.9,271.87891676036134,271.88945838018066,271.89472919009035,271.9210832396386,271.93162485945794
118,2018-06-26 11:21:00 EDT,2,1.0,0.0006,0.0006,0.0008,8,true,0.0007155464389638803,0.0007912211030633747,0.0168,0.0,10033.916,10043.916,0.542,1,271.86,271.845,271.9,271.9,271.9,271.9099,271.91,271.94
