ID,Datetime,Selected,Probability,Median Return Rate,Expected Undelayed Return Rate (random trend),Expected Actual Return Rate (random trend),Matched Trend Count,Interrupted Trend,Interrupted Trend Undelayed Return Rate,Interrupted Trend Actual Return Rate,Hit Rate (after first 30 mins),MDD (all the time),Undelayed Fund Remaining (commns. and fees deducted),Fund Remaining (commns. and fees deducted),Commns. and Fees (2 contracts),yFin Minute Delay,Close Price 1,Close Price 2,Close Price 3,Close Price 4,Close Price 5,Close Price 6,Close Price 7,Close Price 8,Close Price 9,Close Price 10,Close Price 11,Close Price 12
111,2016-10-13 10:37:00 EDT,2,0.8,0.0006,0.0008,0.0005,10,true,0.0006421967557993699,0.0003091107844736406,0.0093,0.0021,10049.458,10024.458,0.542,1,420.32584361367793,420.28640602279654,420.3455624091186,420.40274691589667,420.28640602279654,420.44415638632205,420.5033127726441,420.32584361367793,420.44415638632205,420.48556585674754,420.4540157840424,420.5033127726441
111,2018-03-09 06:28:00 EST,2,0.8,0.0006,0.0008,0.0005,10,true,0.0006421967557993699,0.0003091107844736406,0.0093,0.0021,10049.458,10024.458,0.542,1,420.56718201516793,420.71900036114124,420.70381852654396,420.81009136872524,420.5975456843627,420.521636511376,420.5975456843627,420.6886366919466,420.6658639400506,420.56718201516793,420.5064546767787,420.5975456843627
111,2018-05-10 07:01:00 EDT,2,0.8,0.0006,0.0008,0.0005,10,true,0.0006421967557993699,0.0003091107844736406,0.0093,0.0021,10049.458,10024.458,0.542,1,420.3306957131522,420.377242244736,420.50136632895976,420.6549698831867,420.6099749026555,420.517036994593,420.56342837107167,420.58670163686355,420.53239735001574,420.56342837107167,420.71858347635134,420.7030679658233
111,2018-08-24 10:21:00 EDT,2,0.8,0.0006,0.0008,0.0005,10,true,0.0006421967557993699,0.0003091107844736406,0.0093,0.0021,10049.458,10024.458,0.542,1,420.399627429148,420.385,420.4215685728701,420.399627429148,420.37768628542597,420.2899217105377,420.385,420.52469194836374,420.56784286435044,420.55321543520245,420.50201943318433,420.47276457488823
111,2019-02-06 10:19:00 EST,2,0.8,0.0006,0.0008,0.0005,10,true,0.0006421967557993699,0.0003091107844736406,0.0093,0.0021,10049.458,10024.458,0.542,1,420.4775380636167,420.5160955901236,420.5700761272334,420.5700761272334,420.58549913783617,420.58549913783617,420.6471911802473,420.6471911802473,420.6626141908501,420.63176816964454,420.63176816964454,420.61634515904177
111,2021-06-02 06:15:00 EDT,2,0.8,0.0006,0.0008,0.0005,10,true,0.0006421967557993699,0.0003091107844736406,0.0093,0.0021,10049.458,10024.458,0.542,1,420.48,420.515,420.5,420.57,420.6011,420.69,420.685,420.655,420.74,420.9,420.9,420.875
111,2021-08-25 06:26:00 EDT,2,0.8,0.0006,0.0008,0.0005,10,true,0.0006421967557993699,0.0003091107844736406,0.0093,0.0021,10049.458,10024.458,0.542,1,420.31936026410295,420.30998315897483,420.3474915794874,420.32873736923113,420.31936026410295,420.4318855256408,420.3568686846155,420.28185184359035,420.2912289487185,420.3474915794874,420.30998315897483,420.37562289487187
111,2023-08-03 11:03:00 EDT,2,0.8,0.0006,0.0008,0.0005,10,true,0.0006421967557993699,0.0003091107844736406,0.0093,0.0021,10049.458,10024.458,0.542,1,420.41210195720123,420.52892073824097,420.4821932258251,420.21117365381275,420.26724666871183,420.27659217119503,420.0336091066323,420.1270641314641,419.9775360917332,419.84669905696865,419.78128053958636,419.5102609675741
111,2024-01-26 07:10:00 EST,2,0.8,0.0006,0.0008,0.0005,10,true,0.0006421967557993699,0.0003091107844736406,0.0093,0.0021,10049.458,10024.458,0.542,1,420.21293672233134,420.0838892640799,420.15271457514734,420.1183019196136,420.3204762708742,420.3505873444663,420.3647825648739,420.40220632776686,420.4710316388343,420.44092056524227,420.4796348027177,420.43661898330055
111,2024-09-23 13:45:00 EDT,2,0.8,0.0006,0.0008,0.0005,10,true,0.0006421967557993699,0.0003091107844736406,0.0093,0.0021,10049.458,10024.458,0.542,1,420.4847608898186,420.57713208409507,420.5697423885529,420.5697423885529,420.5401836063845,420.6584187350584,420.6066908662635,420.6584187350584,420.6584187350584,420.68051392472927,420.6584187350584,420.6214702573478
401,2016-11-15 08:23:00 EST,2,1.0,0.0008,0.0008,0.0008,4,true,0.0008965053531713064,0.0007917799773586696,0.005,0.0021,10123.916,10088.916,0.542,1,419.8033276918118,419.8129932301741,419.87098646034815,419.98697292069636,419.9289796905223,419.96764184397165,419.83232430689884,419.8091270148292,419.8516553836235,419.96764184397165,419.98697292069636,420.1029593810445
401,2019-04-22 11:31:00 EDT,2,1.0,0.0008,0.0008,0.0008,4,true,0.0008965053531713064,0.0007917799773586696,0.005,0.0021,10123.916,10088.916,0.542,1,419.8538544264952,419.83489406065206,419.80565746599314,419.8201310277055,419.9069723979794,419.97934020654105,420.02999767253414,420.0517080151027,420.0517080151027,420.06618157681504,420.1313126045204,420.10236548109583
401,2019-04-26 06:59:00 EDT,2,1.0,0.0008,0.0008,0.0008,4,true,0.0008965053531713064,0.0007917799773586696,0.005,0.0021,10123.916,10088.916,0.542,1,419.81249674679816,419.78374837339913,419.755,419.84843221354697,419.7621870933497,419.69750325320183,419.56813557290593,419.5537613862064,419.64000650640367,419.76951792856653,419.8268709334977,419.8843676802959
401,2021-06-02 11:05:00 EDT,2,1.0,0.0008,0.0008,0.0008,4,true,0.0008965053531713064,0.0007917799773586696,0.005,0.0021,10123.916,10088.916,0.542,1,419.77,419.79,419.96,419.88,419.8982,419.87,419.95,419.99,420.015,419.985,419.9702,419.955
476,2016-06-16 05:47:00 EDT,2,0.75,0.0016,0.0003,0.001,8,true,0.0016758468741392492,0.0017404117610124617,0.0064,0.0021,10258.374,10228.374,0.542,1,416.4581758231101,416.51878388207336,416.6197973136789,416.72283101391645,416.5995946273578,416.64,416.5389865683945,416.4783785094312,416.43797313678897,416.3167570188624,416.3369597051835,416.08442612616983
476,2017-08-17 06:25:00 EDT,2,0.75,0.0016,0.0003,0.001,8,true,0.0016758468741392492,0.0017404117610124617,0.0064,0.0021,10258.374,10228.374,0.542,1,416.84386886315446,416.92881422280215,416.8268797912249,416.80989071929537,417.04773772630887,416.9831792529767,417.4045082368292,417.3790246289349,417.5743989561246,417.60837709998367,417.55740988419507,417.50644266840646
476,2017-09-05 08:15:00 EDT,2,0.75,0.0016,0.0003,0.001,8,true,0.0016758468741392492,0.0017404117610124617,0.0064,0.0021,10258.374,10228.374,0.542,1,416.5552688521923,416.62474839339455,416.673892459123,416.673892459123,416.6569462295615,416.69083868868455,416.57221508175377,416.7416773773692,416.8603009843,416.97892459123074,416.8264085251769,416.7416773773692
476,2019-05-02 07:31:00 EDT,2,0.75,0.0016,0.0003,0.001,8,true,0.0016758468741392492,0.0017404117610124617,0.0064,0.0021,10258.374,10228.374,0.542,1,416.9125199669512,417.05595152850447,417.33822484164136,417.08463784081516,417.1133241531258,417.10443139630956,417.3141283393004,417.08463784081516,417.05595152850447,416.79777471770853,416.8017908014321,416.78343156155324
476,2021-01-22 04:42:00 EST,2,0.75,0.0016,0.0003,0.001,8,true,0.0016758468741392492,0.0017404117610124617,0.0064,0.0021,10258.374,10228.374,0.542,1,416.6617982054569,416.6454495513642,416.6510080937557,416.7598901300128,416.91247756821093,417.1849551364219,417.2830470609779,417.2308403589086,417.3133465665629,417.3703488738326,417.43018494781177,417.38113898553377
476,2021-06-03 05:50:00 EDT,2,0.75,0.0016,0.0003,0.001,8,true,0.0016758468741392492,0.0017404117610124617,0.0064,0.0021,10258.374,10228.374,0.542,1,416.36,416.6,416.46,416.7,416.81,416.97,417.1,417.12,417.27,417.27,417.17,417.3
476,2022-06-28 10:24:00 EDT,2,0.75,0.0016,0.0003,0.001,8,true,0.0016758468741392492,0.0017404117610124617,0.0064,0.0021,10258.374,10228.374,0.542,1,416.6127072633896,416.6072487160675,416.705502567865,416.6727512839325,416.84742479823916,416.88017608217166,416.8802852531181,416.574497432135,416.51445341159206,416.39436537050625,416.383448275862,416.24261775495233
476,2023-12-21 07:10:00 EST,2,0.75,0.0016,0.0003,0.001,8,true,0.0016758468741392492,0.0017404117610124617,0.0064,0.0021,10258.374,10228.374,0.542,1,416.59119960815207,416.64887279851774,416.8440743659092,416.6754911940711,416.5867632088932,416.6222544029644,416.83520156739144,416.71098238814227,416.59510363949994,416.7553463807313,416.73866551951784,416.66661839555337
481,2016-09-09 05:48:00 EDT,2,0.8889,0.0015,0.0016,0.0012,9,true,0.0017873851395120187,0.0013310310094250184,0.0084,0.0025,10402.832,10337.832,0.542,1,416.7331367848417,416.6754893734729,416.53137084505096,416.4064681204186,416.52176294315615,416.4256839242082,416.23352588631235,416.1182310635748,415.8876414180997,415.8396019086257,415.7627386934674,415.7531307915726
481,2019-04-22 05:40:00 EDT,2,0.8889,0.0015,0.0016,0.0012,9,true,0.0017873851395120187,0.0013310310094250184,0.0084,0.0025,10402.832,10337.832,0.542,1,416.8820202508899,416.8820202508899,417.0836769533815,417.0116567024916,417.11248505373743,417.1484951791824,417.1845053046273,417.25652555551716,417.4365761827418,417.52170411929364,417.50139440854275,417.36196320281994
