ID,Datetime,Selected,Probability,Median Return Rate,Expected Undelayed Return Rate (random trend),Expected Actual Return Rate (random trend),Matched Trend Count,Interrupted Trend,Interrupted Trend Undelayed Return Rate,Interrupted Trend Actual Return Rate,Hit Rate (after first 30 mins),MDD (all the time),Undelayed Fund Remaining (commns. and fees deducted),Fund Remaining (commns. and fees deducted),Commns. and Fees (2 contracts),yFin Minute Delay,Close Price 1,Close Price 2,Close Price 3,Close Price 4,Close Price 5,Close Price 6,Close Price 7,Close Price 8
101,2016-10-14 07:06:00 EDT,2,0.7143,-0.0015,-0.0029,-0.0032,7,true,-0.0016486311100196564,-0.002292384429935801,0.0098,0.0019,9869.458,9819.458,0.542,1,400.33895002571177,400.41383572530503,400.4419178626526,400.526164274695,400.46063928755086,400.39511430040676,400.3202286008135,400.1891786265252
101,2016-10-20 06:28:00 EDT,2,0.7143,-0.0015,-0.0029,-0.0032,7,true,-0.0016486311100196564,-0.002292384429935801,0.0098,0.0019,9869.458,9819.458,0.542,1,400.5449137165038,400.6010990038816,400.56364214562973,400.151616704859,400.1141598466071,400.1328882757331,399.87069026796985,399.8519618388439
101,2017-06-09 10:37:00 EDT,2,0.7143,-0.0015,-0.0029,-0.0032,7,true,-0.0016486311100196564,-0.002292384429935801,0.0098,0.0019,9869.458,9819.458,0.542,1,400.39585872091834,400.3480787855101,400.2805278423467,400.5441412790818,400.41233456071427,400.2805278423467,400.19814864336706,400.07457984489747
101,2022-02-03 07:50:00 EST,2,0.7143,-0.0015,-0.0029,-0.0032,7,true,-0.0016486311100196564,-0.002292384429935801,0.0098,0.0019,9869.458,9819.458,0.542,1,400.6304232874883,400.835408599279,400.8309523968488,400.69281012151157,400.6215108826279,400.70172252637207,400.77302176525575,400.8532334089999
101,2022-05-09 07:25:00 EDT,2,0.7143,-0.0015,-0.0029,-0.0032,7,true,-0.0016486311100196564,-0.002292384429935801,0.0098,0.0019,9869.458,9819.458,0.542,1,400.57,400.41,400.34,400.17,400.59,400.125,399.77,399.76
101,2023-10-25 07:27:00 EDT,2,0.7143,-0.0015,-0.0029,-0.0032,7,true,-0.0016486311100196564,-0.002292384429935801,0.0098,0.0019,9869.458,9819.458,0.542,1,400.9799100374844,401.1228754685548,401.2277167846731,401.17053061224493,401.189592669721,400.9131928363182,400.9799100374844,400.7416343190337
101,2024-09-30 14:16:00 EDT,2,0.7143,-0.0015,-0.0029,-0.0032,7,true,-0.0016486311100196564,-0.002292384429935801,0.0098,0.0019,9869.458,9819.458,0.542,1,400.55428433625065,400.33654980093667,400.30143132749885,399.9361992037463,399.80977269937046,399.6517395689006,399.4375168809304,399.29704298717934
320,2018-04-03 07:05:00 EDT,2,0.7143,-0.0006,0.0031,0.0044,7,true,-0.0008380891567225915,0.0008410684352804641,0.0063,0.0042,9803.916,9883.916,0.542,1,401.635536123577,401.80581906431166,401.7284177276141,402.0689836090834,402.37858895587357,402.31666788651546,401.9296612030277,401.7129374602746
320,2018-12-20 05:03:00 EST,2,0.7143,-0.0006,0.0031,0.0044,7,true,-0.0008380891567225915,0.0008410684352804641,0.0063,0.0042,9803.916,9883.916,0.542,1,401.5232054914795,401.6675459951311,401.41094065530586,402.14868100730337,402.71000518817095,403.5279347088638,403.07887536416973,403.0949131979088
320,2020-09-04 08:35:00 EDT,2,0.7143,-0.0006,0.0031,0.0044,7,true,-0.0008380891567225915,0.0008410684352804641,0.0063,0.0042,9803.916,9883.916,0.542,1,402.26115208455667,402.22575631238993,402.3555408103347,402.6269083969466,402.39093658250147,402.30834644744573,402.55611685261306,401.8246042278332
320,2020-10-30 07:17:00 EDT,2,0.7143,-0.0006,0.0031,0.0044,7,true,-0.0008380891567225915,0.0008410684352804641,0.0063,0.0042,9803.916,9883.916,0.542,1,401.6745889083694,401.3779311617606,401.11835563347785,401.2172415490141,400.79697640798497,401.2296022884562,401.0565519362677,401.6375066900433
320,2022-04-19 05:33:00 EDT,2,0.7143,-0.0006,0.0031,0.0044,7,true,-0.0008380891567225915,0.0008410684352804641,0.0063,0.0042,9803.916,9883.916,0.542,1,401.87835144762084,402.300434742899,402.511476390538,402.4198109096722,402.5298278381588,402.5940579048315,402.3646648095717,401.9150543428624
320,2022-05-09 11:04:00 EDT,2,0.7143,-0.0006,0.0031,0.0044,7,true,-0.0008380891567225915,0.0008410684352804641,0.0063,0.0042,9803.916,9883.916,0.542,1,401.33,401.06,401.03,401.62,402.14,401.71,401.12,401.21
320,2022-10-06 07:24:00 EDT,2,0.7143,-0.0006,0.0031,0.0044,7,true,-0.0008380891567225915,0.0008410684352804641,0.0063,0.0042,9803.916,9883.916,0.542,1,401.7692830679751,401.94004435178675,401.577176623687,401.54515888297243,401.5131411422577,401.8013008086898,401.83331854940445,401.4064153398755
