ID,Datetime,Selected,Probability,Median Return Rate,Expected Undelayed Return Rate (random trend),Expected Actual Return Rate (random trend),Matched Trend Count,Interrupted Trend,Interrupted Trend Undelayed Return Rate,Interrupted Trend Actual Return Rate,Hit Rate (after first 30 mins),MDD (all the time),Undelayed Fund Remaining (commns. and fees deducted),Fund Remaining (commns. and fees deducted),Commns. and Fees (2 contracts),yFin Minute Delay,Close Price 1,Close Price 2,Close Price 3,Close Price 4,Close Price 5,Close Price 6,Close Price 7,Close Price 8
165,2016-09-21 08:21:00 EDT,2,1.0,0.0009,0.0009,0.0006,4,true,0.0008990854131141912,0.0007106043684896345,0.006,0.0,10034.458,10029.458,0.542,1,213.64,213.6,213.65,213.64,213.58,213.51,213.6,213.588
165,2019-12-27 05:01:00 EST,2,1.0,0.0009,0.0009,0.0006,4,true,0.0008990854131141912,0.0007106043684896345,0.006,0.0,10034.458,10029.458,0.542,1,213.6759407843745,213.70242598046812,213.68256208339793,213.68256208339793,213.6759407843745,213.62628104169895,213.68256208339793,213.7620176716788
165,2022-12-05 07:02:00 EST,2,1.0,0.0009,0.0009,0.0006,4,true,0.0008990854131141912,0.0007106043684896345,0.006,0.0,10034.458,10029.458,0.542,1,213.57,213.52844008681987,213.57,213.53803083601528,213.6765638799491,213.73517401392112,213.75595397051117,213.7618149839084
165,2023-08-22 09:06:00 EDT,2,1.0,0.0009,0.0009,0.0006,4,true,0.0008990854131141912,0.0007106043684896345,0.006,0.0,10034.458,10029.458,0.542,1,213.48224953776625,213.54074984592208,213.58954885297544,213.6577504622338,213.6650630007533,213.54562487160175,213.56512497432036,213.60900020543727
181,2016-09-21 08:37:00 EDT,2,1.0,0.0008,0.0008,0.0007,4,true,0.0008473080317739975,0.0005539283367231733,0.011,0.0,10068.916,10048.916,0.542,1,213.53,213.59,213.52,213.49,213.46,213.45,213.52,213.52
181,2018-08-06 05:38:00 EDT,2,1.0,0.0008,0.0008,0.0007,4,true,0.0008473080317739975,0.0005539283367231733,0.011,0.0,10068.916,10048.916,0.542,1,213.61436310679613,213.6154183089144,213.6633546337158,213.61813168578996,213.64074315975287,213.6482803177405,213.66712321270964,213.67089179170344
181,2023-05-03 07:14:00 EDT,2,1.0,0.0008,0.0008,0.0007,4,true,0.0008473080317739975,0.0005539283367231733,0.011,0.0,10068.916,10048.916,0.542,1,213.6088801389058,213.62526842938954,213.6099726916047,213.6772947483855,213.69253845985133,213.7189158035823,213.68863648592665,213.73452369928108
181,2024-09-23 12:48:00 EDT,2,1.0,0.0008,0.0008,0.0007,4,true,0.0008473080317739975,0.0005539283367231733,0.011,0.0,10068.916,10048.916,0.542,1,213.57826246437494,213.64774568101058,213.5951637873404,213.59891963688827,213.52755849547873,213.58010283065343,213.6439522729672,213.5425818936702
294,2016-09-21 10:30:00 EDT,2,1.0,0.0022,0.004,0.0039,4,true,0.004553382778739264,0.006544880564143897,0.0103,0.0,10258.374,10328.374,0.542,1,213.979,214.04,213.98,214.068,214.08,214.11,214.355,214.43
294,2016-11-01 10:20:00 EDT,2,1.0,0.0022,0.004,0.0039,4,true,0.004553382778739264,0.006544880564143897,0.0103,0.0,10258.374,10328.374,0.542,1,213.9804024029751,214.00080480595022,214.02120720892535,214.04671021264423,214.10281682082578,214.1507624678173,214.22523123867646,214.3986516639649
294,2019-08-13 05:35:00 EDT,2,1.0,0.0022,0.004,0.0039,4,true,0.004553382778739264,0.006544880564143897,0.0103,0.0,10258.374,10328.374,0.542,1,214.0995282108357,214.3153318435949,214.93424177933906,215.37946699823496,215.05948230138515,215.29761044787801,215.0784581380588,214.80647114573648
294,2023-12-06 05:28:00 EST,2,1.0,0.0022,0.004,0.0039,4,true,0.004553382778739264,0.006544880564143897,0.0103,0.0,10258.374,10328.374,0.542,1,214.027888137596,214.08210500886236,214.02091204621544,214.06773145145408,214.10514015623974,214.1472776209545,214.15664150200223,214.15664150200223
450,2016-09-22 06:36:00 EDT,2,0.7143,0.0006,0.0001,0.0004,7,true,-0.00024078150798038199,0.000035075017181600664,0.009,0.003,10247.832,10327.832,0.542,1,217.452,217.43,217.37,217.36,217.39,217.38,217.34,217.335
450,2017-06-29 10:19:00 EDT,2,0.7143,0.0006,0.0001,0.0004,7,true,-0.00024078150798038199,0.000035075017181600664,0.009,0.003,10247.832,10327.832,0.542,1,217.34522742814514,217.39030109621405,217.41734529705536,217.4128379302485,217.37227162898648,217.45340423151046,217.4804484323518,217.64271363739977
450,2018-08-31 06:16:00 EDT,2,0.7143,0.0006,0.0001,0.0004,7,true,-0.00024078150798038199,0.000035075017181600664,0.009,0.003,10247.832,10327.832,0.542,1,217.54192735277928,217.46710897083105,217.50451816180512,217.45214529444135,217.45962713263617,217.45962713263617,217.47084988992845,217.53444551458446
450,2019-03-13 07:03:00 EDT,2,0.7143,0.0006,0.0001,0.0004,7,true,-0.00024078150798038199,0.000035075017181600664,0.009,0.003,10247.832,10327.832,0.542,1,217.55843037186997,217.55062759722964,217.54290207778368,217.52822359083646,217.50427448055407,217.6047062333511,217.66651038891848,217.62015727224292
450,2021-09-03 05:31:00 EDT,2,0.7143,0.0006,0.0001,0.0004,7,true,-0.00024078150798038199,0.000035075017181600664,0.009,0.003,10247.832,10327.832,0.542,1,217.1784294446038,217.1904283854454,217.23842414881176,217.14723219841568,217.02724278999978,216.98404660297004,217.0176436373265,216.8664569827225
