ID,Datetime,Selected,Probability,Median Return Rate,Expected Undelayed Return Rate (random trend),Expected Actual Return Rate (random trend),Matched Trend Count,Interrupted Trend,Interrupted Trend Undelayed Return Rate,Interrupted Trend Actual Return Rate,Hit Rate (after first 30 mins),MDD (all the time),Undelayed Fund Remaining (commns. and fees deducted),Fund Remaining (commns. and fees deducted),Commns. and Fees (2 contracts),yFin Minute Delay,Close Price 1,Close Price 2,Close Price 3,Close Price 4,Close Price 5,Close Price 6,Close Price 7,Close Price 8,Close Price 9,Close Price 10,Close Price 11,Close Price 12
375,2017-05-24 10:07:00 EDT,3,0.8571,0.0008,0.0004,-0.0,7,false,0.0,0.0,0.0027,0.0011,10014.458,9999.458,0.542,1,240.18,240.205,240.2,240.21,240.21,240.2,240.29,240.4,240.4,240.42,240.45,240.38
375,2017-09-06 06:41:00 EDT,3,0.8571,0.0008,0.0004,-0.0,7,false,0.0,0.0,0.0027,0.0011,10014.458,9999.458,0.542,1,240.00972554942825,240.00485828399968,239.9756546914281,240.01459281485685,240.04379640742843,239.81990219771308,239.8783093828562,240.15087624685748,240.0632654691428,240.073,240.01459281485685,239.9659201605709
375,2018-11-29 07:11:00 EST,3,0.8571,0.0008,0.0004,-0.0,7,false,0.0,0.0,0.0027,0.0011,10014.458,9999.458,0.542,1,240.04667620614035,240.12564758771933,240.05545080409354,239.99402861842105,240.01157781432747,240.073,240.06861270102343,240.17829517543862,240.19584437134503,240.17829517543862,240.13442218567252,240.16952057748537
375,2019-09-09 05:56:00 EDT,3,0.8571,0.0008,0.0004,-0.0,7,false,0.0,0.0,0.0027,0.0011,10014.458,9999.458,0.542,1,239.99418681620543,239.97006033137032,239.96201816975864,239.91376520008845,239.91376520008845,239.94995492734108,239.91376520008845,239.93387060411771,239.978102492982,240.0424397858756,240.11787526179327,240.11079815957498
375,2021-11-12 05:30:00 EST,3,0.8571,0.0008,0.0004,-0.0,7,false,0.0,0.0,0.0027,0.0011,10014.458,9999.458,0.542,1,240.06783169361265,240.06266338722529,240.073,240.08333661277476,240.05232677445053,239.91278250199136,239.93862403392825,240.0368218552884,240.0342377020947,240.114346451099,240.04199016167576,240.10400983832426
375,2023-01-24 07:01:00 EST,3,0.8571,0.0008,0.0004,-0.0,7,false,0.0,0.0,0.0027,0.0011,10014.458,9999.458,0.542,1,239.90797044119483,239.72325735683037,239.70693443319584,239.75494303212096,239.8629623797025,239.92897420322458,239.9469774278215,240.18101934758155,240.09700429946255,240.13901182352205,240.19302149731283,240.2590333208349
375,2024-07-15 14:15:00 EDT,3,0.8571,0.0008,0.0004,-0.0,7,false,0.0,0.0,0.0027,0.0011,10014.458,9999.458,0.542,1,240.05164286761035,240.0430400948442,240.03443732207802,240.12221984418457,240.06016004064753,240.10295990515584,240.13291981031162,240.24419945803328,240.3318107806818,240.35547910575488,240.31267924124654,240.29983928189407
620,2017-05-25 07:42:00 EDT,3,1.0,0.0007,0.0001,0.0002,4,true,-0.00022009464069542182,0.00008755203839826627,0.0033,0.0011,10003.916,9998.916,0.542,1,241.47,241.495,241.509,241.47,241.45,241.48,241.47,241.52,241.52,241.57,241.58,241.58
620,2018-08-21 10:54:00 EDT,3,1.0,0.0007,0.0001,0.0002,4,true,-0.00022009464069542182,0.00008755203839826627,0.0033,0.0011,10003.916,9998.916,0.542,1,241.50842814266767,241.49999999999997,241.54079221051157,241.61799399734764,241.60113771201227,241.57576900258252,241.6222080686815,241.5674251413415,241.67302976896764,241.634850282683,241.6812050673553,241.67699099602146
620,2019-03-08 07:54:00 EST,3,1.0,0.0007,0.0001,0.0002,4,true,-0.00022009464069542182,0.00008755203839826627,0.0033,0.0011,10003.916,9998.916,0.542,1,241.44684714427206,241.5,241.46456476284803,241.40255309783205,241.482282381424,241.42027071640803,241.44684714427206,241.49114119071203,241.508858809288,241.52657642786397,241.508858809288,241.51771761857597
620,2022-11-02 08:40:00 EDT,3,1.0,0.0007,0.0001,0.0002,4,true,-0.00022009464069542182,0.00008755203839826627,0.0033,0.0011,10003.916,9998.916,0.542,1,241.51576465807653,241.56014628583418,241.57280866179923,241.62978935364208,241.6931012334675,241.7754066772405,241.84504974504847,241.83871855706593,241.8703744969786,241.84504974504847,241.89569924890878,241.9463487527691
