ID,Datetime,Selected,Probability,Median Return Rate,Expected Undelayed Return Rate (random trend),Expected Actual Return Rate (random trend),Matched Trend Count,Interrupted Trend,Interrupted Trend Undelayed Return Rate,Interrupted Trend Actual Return Rate,Hit Rate (after first 30 mins),MDD (all the time),Undelayed Fund Remaining (commns. and fees deducted),Fund Remaining (commns. and fees deducted),Commns. and Fees (2 contracts),yFin Minute Delay,Close Price 1,Close Price 2,Close Price 3,Close Price 4,Close Price 5,Close Price 6,Close Price 7,Close Price 8,Close Price 9,Close Price 10,Close Price 11,Close Price 12
76,2017-11-10 09:15:00 EST,2,0.7333,0.0006,0.0006,0.0008,15,true,0.0001163726640612033,0.0004785724216437234,0.013,0.0008,10009.458,10049.458,0.542,1,526.8414430472943,526.8210307480673,526.7802061496135,526.8414430472943,526.7597938503866,526.8128658283766,526.8414430472943,526.8618553465212,526.8822676457482,526.8516491969078,526.8822676457482,526.8210307480673
76,2019-07-26 07:31:00 EDT,2,0.7333,0.0006,0.0006,0.0008,15,true,0.0001163726640612033,0.0004785724216437234,0.013,0.0008,10009.458,10049.458,0.542,1,526.8224218801831,526.7962109400917,526.8224218801831,526.8049479201221,526.9097916804884,526.9622135606714,526.8923177204273,526.9884245007629,527.0845312810986,527.0757943010682,527.0321094009156,527.0670573210376
76,2019-10-31 06:53:00 EDT,2,0.7333,0.0006,0.0006,0.0008,15,true,0.0001163726640612033,0.0004785724216437234,0.013,0.0008,10009.458,10049.458,0.542,1,526.8048289199643,526.8048289199643,527.0202457899434,526.8048289199643,526.9963879797679,527.1966542695626,527.2227759595359,527.3098482594465,527.2053614995536,527.3098482594465,527.3098482594465,527.2837265694734
76,2020-01-13 07:05:00 EST,2,0.7333,0.0006,0.0006,0.0008,15,true,0.0001163726640612033,0.0004785724216437234,0.013,0.0008,10009.458,10049.458,0.542,1,526.7056400623111,526.6971123705672,526.7056400623111,526.7217300467333,526.7056400623111,526.7650121048292,526.8667008063778,526.8826298909557,526.8665399065335,526.8745848987446,526.9469898286447,526.9067648675892
76,2020-01-23 08:54:00 EST,2,0.7333,0.0006,0.0006,0.0008,15,true,0.0001163726640612033,0.0004785724216437234,0.013,0.0008,10009.458,10049.458,0.542,1,526.7381854144647,526.6745562433941,526.7774764276007,526.7461390608486,526.7063708289295,526.6872820776083,526.846195932357,526.8813510493734,526.9290729276763,527.0881458553525,526.9927020987468,526.9927020987468
76,2021-03-31 09:14:00 EDT,2,0.7333,0.0006,0.0006,0.0008,15,true,0.0001163726640612033,0.0004785724216437234,0.013,0.0008,10009.458,10049.458,0.542,1,526.7435271502877,526.6930963715857,526.7302907254316,526.6905814508632,526.6111629017263,526.5960733773902,526.5181108349875,526.4126165288841,526.3596708294596,526.405998316456,526.3795254667438,526.4258529537402
76,2021-09-07 08:51:00 EDT,2,0.7333,0.0006,0.0006,0.0008,15,true,0.0001163726640612033,0.0004785724216437234,0.013,0.0008,10009.458,10049.458,0.542,1,526.7583501780305,526.7932996439392,526.7816498219696,526.7001010681823,526.7467003560607,526.7350505340911,526.7641750890152,526.7932996439392,526.7932996439392,526.7932996439392,526.8515487537874,526.9092153725369
76,2021-09-14 09:48:00 EDT,2,0.7333,0.0006,0.0006,0.0008,15,true,0.0001163726640612033,0.0004785724216437234,0.013,0.0008,10009.458,10049.458,0.542,1,526.6634933614899,526.6102400422349,526.5451526520343,526.497816368252,526.5688207939254,526.77,526.8528384966189,526.7463318581089,526.8291703547278,526.6753274324354,526.6634933614899,526.6516592905443
76,2021-10-14 08:04:00 EDT,2,0.7333,0.0006,0.0006,0.0008,15,true,0.0001163726640612033,0.0004785724216437234,0.013,0.0008,10009.458,10049.458,0.542,1,526.8057665670832,526.8057665670832,526.8772997012494,526.8069587859859,526.6269337316677,526.77,526.7521167164584,526.8416523560566,526.8057665670832,526.8176887561109,526.9149738185769,526.9845994024987
76,2023-01-23 08:34:00 EST,2,0.7333,0.0006,0.0006,0.0008,15,true,0.0001163726640612033,0.0004785724216437234,0.013,0.0008,10009.458,10049.458,0.542,1,526.5371690504345,526.6277071405582,526.7456293997641,526.6540431117809,526.7456293997641,527.0011276280437,527.0207813379114,527.0797424675143,526.9683714449309,526.9945763914211,527.0862937041369,527.2435233830781
76,2023-04-13 10:09:00 EDT,2,0.7333,0.0006,0.0006,0.0008,15,true,0.0001163726640612033,0.0004785724216437234,0.013,0.0008,10009.458,10049.458,0.542,1,526.7763786735768,526.8146507150382,526.8529227564995,526.8529227564995,526.9423517600474,526.9760311565334,527.0315256166523,527.2356431711127,527.3440806219197,527.204897964472,527.324944601189,527.2994299068815
76,2023-08-23 09:10:00 EDT,2,0.7333,0.0006,0.0006,0.0008,15,true,0.0001163726640612033,0.0004785724216437234,0.013,0.0008,10009.458,10049.458,0.542,1,526.7813061076024,526.8289107711912,526.7456026099109,526.7813061076024,526.8289107711912,526.7753555246537,526.9479224301631,527.0371811743921,527.2335504116958,527.3168585729762,527.364463236565,527.423969066051
76,2023-12-12 06:03:00 EST,2,0.7333,0.0006,0.0006,0.0008,15,true,0.0001163726640612033,0.0004785724216437234,0.013,0.0008,10009.458,10049.458,0.542,1,526.8156556011844,526.8155417468173,526.8647268333801,526.6561456329565,526.8610834936347,526.7927708734087,526.7643072816478,526.6106038861391,526.5650621393218,526.5771307022284,526.5252131108565,526.5309058292087
76,2024-05-06 10:31:00 EDT,2,0.7333,0.0006,0.0006,0.0008,15,true,0.0001163726640612033,0.0004785724216437234,0.013,0.0008,10009.458,10049.458,0.542,1,526.7444576548968,526.713806840773,526.6167459293811,526.6933729646905,526.7495661239175,526.7086983717525,526.6678306195874,526.6218543984019,526.5707697081955,526.4992511419068,526.5758781772162,526.4788172658242
76,2024-05-15 06:37:00 EDT,2,0.7333,0.0006,0.0006,0.0008,15,true,0.0001163726640612033,0.0004785724216437234,0.013,0.0008,10009.458,10049.458,0.542,1,526.92,527.035,526.925,526.9201,527.03,527.1,527.07,527.1498,527.18,527.08,527.14,527.175
168,2020-02-19 10:09:00 EST,2,1.0,0.0005,0.0,0.0004,4,true,0.0003543062977944527,0.000772168373381585,0.0118,0.0008,10043.916,10128.916,0.542,1,527.438277185627,527.4538514570847,527.2981087425079,527.3292572854233,527.2513859281349,527.2981087425079,527.2825344710503,527.3308147125691,527.4227029141693,527.391554371254,527.4927871357289,527.5005742714577
168,2021-07-07 08:48:00 EDT,2,1.0,0.0005,0.0,0.0004,4,true,0.0003543062977944527,0.000772168373381585,0.0118,0.0008,10043.916,10128.916,0.542,1,527.5836169194772,527.6430789091496,527.6795586574149,527.8315576085203,527.8011578182992,527.7768379861222,527.6673987413265,527.8218296756495,527.825477650476,527.7768379861222,527.8133177343876,527.7525181539454
168,2024-03-25 08:06:00 EDT,2,1.0,0.0005,0.0,0.0004,4,true,0.0003543062977944527,0.000772168373381585,0.0118,0.0008,10043.916,10128.916,0.542,1,527.5711655135966,527.5255484769866,527.5629544470069,527.54582271548,527.4950357480543,527.6166811790142,527.6370567887,527.6471939079465,527.6978795041798,527.6775038944941,527.6573310271932,527.7130851830499
168,2024-05-15 08:09:00 EDT,2,1.0,0.0005,0.0,0.0004,4,true,0.0003543062977944527,0.000772168373381585,0.0118,0.0008,10043.916,10128.916,0.542,1,527.69,527.75,527.8385,527.92,527.8406,527.895,527.85,527.77,527.77,527.79,527.845,527.845
463,2019-11-01 09:35:00 EDT,2,0.7143,0.0005,0.0006,0.0006,7,true,0.0005574912891985967,0.0005616969815145423,0.0066,0.0008,10098.374,10183.374,0.542,1,530.6661411297051,530.7529448953886,530.7703056485253,530.8050271547987,530.8571094142088,530.8571094142088,530.8831505439139,530.9005112970506,530.8918309204822,530.9359272334494,530.9265524267556,530.9439131798923
463,2020-02-10 08:22:00 EST,2,0.7143,0.0005,0.0006,0.0006,7,true,0.0005574912891985967,0.0005616969815145423,0.0066,0.0008,10098.374,10183.374,0.542,1,530.6639854924379,530.7356419697516,530.6639854924379,530.7037946465009,530.7356419697516,530.7197183081263,530.6719473232505,530.5764053534989,530.5923290151242,530.6878709848756,530.6958328156883,530.767489293002
463,2020-12-28 08:47:00 EST,2,0.7143,0.0005,0.0006,0.0006,7,true,0.0005574912891985967,0.0005616969815145423,0.0066,0.0008,10098.374,10183.374,0.542,1,530.5889200810606,530.5889200810606,530.5532794689856,530.5303269148094,530.4962544896658,530.481998244836,530.5604075914007,530.6245606931353,530.5817919586456,530.5889200810606,530.6602013052103,530.6673294276252
463,2021-04-12 07:29:00 EDT,2,0.7143,0.0005,0.0006,0.0006,7,true,0.0005574912891985967,0.0005616969815145423,0.0066,0.0008,10098.374,10183.374,0.542,1,530.6594699616718,530.7652299524,530.704666538906,530.6789690564215,530.7440521276387,530.6788399233436,530.556163499422,530.3753771904849,530.4090809237938,530.472226998844,530.6078167305468,530.5303368838595
